,time,d2m,t2m,slhf,ssr,str,sshf,tp,lcc,r
4558,1981-03-29 12:00:00,295.46445,302.1785,-301.11280555555555,573.0992777777777,-47.95950555555556,-128.09182222222222,1.4420599e-05,0.5208063,63.47429
4559,1981-03-29 12:00:00,295.46445,302.1785,-301.11280555555555,573.0992777777777,-47.95950555555556,-128.09182222222222,1.4420599e-05,0.5208063,63.47429
4560,1981-03-30 12:00:00,294.99545,303.10788,-247.75611111111112,446.76902777777775,-41.11943611111111,-89.75880555555555,1.704134e-05,0.5458929,55.642075
4561,1981-03-30 12:00:00,294.99545,303.10788,-247.75611111111112,446.76902777777775,-41.11943611111111,-89.75880555555555,1.704134e-05,0.5458929,55.642075
4562,1981-03-31 12:00:00,294.95474,303.50616,-381.6625,795.0881944444444,-87.42823888888888,-207.479,0.0,0.1626051,57.38594
4563,1981-03-31 12:00:00,294.95474,303.50616,-381.6625,795.0881944444444,-87.42823888888888,-207.479,0.0,0.1626051,57.38594
4564,1981-04-01 12:00:00,294.0806,303.04504,-313.7775555555555,609.2445833333334,-51.33244722222222,-146.69941666666668,6.556511e-07,0.69519174,56.044872
4565,1981-04-01 12:00:00,294.0806,303.04504,-313.7775555555555,609.2445833333334,-51.33244722222222,-146.69941666666668,6.556511e-07,0.69519174,56.044872
4566,1981-04-02 12:00:00,295.08612,302.7367,-309.51988888888894,621.9597777777778,-56.859833333333334,-157.61784722222222,1.4420599e-05,0.95480144,60.19435
4567,1981-04-02 12:00:00,295.08612,302.7367,-309.51988888888894,621.9597777777778,-56.859833333333334,-157.61784722222222,1.4420599e-05,0.95480144,60.19435
4568,1981-04-03 12:00:00,294.56348,303.5497,-319.3895,651.6854999999999,-60.968583333333335,-163.59080555555556,0.0,0.8640685,55.790726
4569,1981-04-03 12:00:00,294.56348,303.5497,-319.3895,651.6854999999999,-60.968583333333335,-163.59080555555556,0.0,0.8640685,55.790726
4570,1981-04-04 12:00:00,294.82434,302.34625,-242.8158611111111,468.50891666666666,-41.725747222222225,-106.59371666666667,1.1797994e-05,0.8014283,61.244507
4571,1981-04-04 12:00:00,294.82434,302.34625,-242.8158611111111,468.50891666666666,-41.725747222222225,-106.59371666666667,1.1797994e-05,0.8014283,61.244507
